,Depth ID,Acquisitio,Acquisit_1,Info Time(,Info Tim_1,Underwater,Dive Count,Average Di,Maximum Di,Layer 1 Pe,Layer 2 Pe,Layer 3 Pe,Layer 4 Pe,Layer 5 Pe,Layer 6 Pe,Layer 7 Pe,Layer 8 Pe,Layer 9 Pe,Layer 10 P,Layer 1 Di,Layer 2 Di,Layer 3 Di,Layer 4 Di,Layer 5 Di,Layer 6 Di,Layer 7 Di,Layer 8 Di,Layer 9 Di,Layer 10 D,Calculated,Calculat_1,geometry
527,528,2020.08.23 04:00:00,2020.08.23 02:00:00,7200.0,0 days 02:00:00,0.95703,46.0,144.0,17.0,0.70703,0.01172,0.21484,0.00391,0.00391,0.00391,0.00391,0.00391,0.00391,0.00391,45.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4269266.5768984035,1715811.666746973,POINT (9.410687393609205 38.52434172160356)
528,529,2020.08.23 06:00:00,2020.08.23 04:00:00,7200.0,0 days 02:00:00,0.95703,49.0,145.0,61.0,0.53516,0.01172,0.26953,0.05078,0.03516,0.01172,0.01953,0.00391,0.00391,0.00391,47.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,4264575.159339763,1716398.6669442696,POINT (9.357197000000001 38.52932199244106)
529,530,2020.08.23 08:00:00,2020.08.23 06:00:00,7200.0,0 days 02:00:00,0.95703,40.0,154.0,93.0,0.43359,0.01172,0.16797,0.01953,0.01953,0.02734,0.06641,0.18359,0.01172,0.00391,38.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,4261119.926068167,1717072.3965149818,POINT (9.317774 38.53515999244394)
530,531,2020.08.23 10:00:00,2020.08.23 08:00:00,7200.0,0 days 02:00:00,0.84766,4.0,1372.0,87.0,0.01953,0.01172,0.05078,0.05078,0.02734,0.02734,0.45703,0.19922,0.00391,0.00391,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,4259673.886667234,1717186.0303150462,POINT (9.301289000000006 38.53607199244442)
531,532,2020.08.23 12:00:00,2020.08.23 10:00:00,7200.0,0 days 02:00:00,0.86328,54.0,140.0,77.0,0.63672,0.01172,0.04297,0.03516,0.02734,0.01953,0.03516,0.01953,0.00391,0.00391,52.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,4257666.685433086,1716297.6351564291,POINT (9.278507614106614 38.52784669430414)
532,533,2020.08.23 14:00:00,2020.08.23 12:00:00,7200.0,0 days 02:00:00,0.93359,81.0,83.0,75.0,0.69922,0.00391,0.12109,0.01172,0.01172,0.01172,0.02734,0.00391,0.00391,0.00391,80.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4255018.106691636,1714508.4028740725,POINT (9.248517607620794 38.51138987761785)
533,534,2020.08.23 16:00:00,2020.08.23 14:00:00,7200.0,0 days 02:00:00,0.91016,26.0,219.0,87.0,0.31641,0.08984,0.03516,0.02734,0.01953,0.02734,0.27734,0.09766,0.00391,0.00391,23.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,4252136.796323069,1712466.561939447,POINT (9.215919000000001 38.49261099242273)
534,535,2020.08.23 18:00:00,2020.08.23 16:00:00,7200.0,0 days 02:00:00,0.91797,18.0,357.0,71.0,0.26172,0.01172,0.15234,0.03516,0.02734,0.09766,0.32422,0.00391,0.00391,0.00391,15.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,4248523.354689082,1711183.5539494338,POINT (9.174920999999998 38.48063099241673)
535,536,2020.08.23 20:00:00,2020.08.23 18:00:00,7200.0,0 days 02:00:00,0.94141,9.0,852.0,71.0,0.20703,0.01172,0.35547,0.12891,0.08203,0.07422,0.07422,0.00391,0.00391,0.00391,6.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,4244314.088558364,1710324.269096737,POINT (9.127106520759277 38.47241450556347)
536,537,2020.08.23 22:00:00,2020.08.23 20:00:00,7200.0,0 days 02:00:00,0.98047,57.0,128.0,5.0,0.94922,0.00391,0.00391,0.00391,0.00391,0.00391,0.00391,0.00391,0.00391,0.00391,57.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4240104.822427646,1709464.98424404,POINT (9.079303621042111 38.46417414259516)
537,538,2020.08.24 00:00:00,2020.08.23 22:00:00,7200.0,0 days 02:00:00,0.96484,85.0,81.0,3.0,0.90234,0.00391,0.00391,0.00391,0.00391,0.00391,0.00391,0.00391,0.00391,0.00391,85.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4235895.556296928,1708605.6993913432,POINT (9.031512324381483 38.45590991351683)
538,539,2020.08.24 02:00:00,2020.08.24 00:00:00,7200.0,0 days 02:00:00,0.95703,80.0,84.0,35.0,0.71484,0.00391,0.14453,0.02734,0.01172,0.00391,0.00391,0.00391,0.00391,0.00391,79.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4231686.290166209,1707746.4145386461,POINT (8.983732654250844 38.44762182834972)
539,540,2020.08.24 04:00:00,2020.08.24 02:00:00,7200.0,0 days 02:00:00,0.93359,56.0,123.0,19.0,0.66016,0.07422,0.16016,0.00391,0.00391,0.00391,0.00391,0.00391,0.00391,0.00391,54.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4227477.024035491,1706887.1296859493,POINT (8.935964634064 38.43930989713132)
540,541,2020.08.24 06:00:00,2020.08.24 04:00:00,7200.0,0 days 02:00:00,0.94141,52.0,107.0,89.0,0.41797,0.01172,0.30078,0.07422,0.02734,0.02734,0.01953,0.01953,0.00391,0.00391,50.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,4223859.119560628,1705952.957103836,POINT (8.894945926735589 38.4303727418131)
541,542,2020.08.24 08:00:00,2020.08.24 06:00:00,7200.0,0 days 02:00:00,0.94141,65.0,106.0,89.0,0.56641,0.01172,0.16016,0.02734,0.01953,0.01953,0.04297,0.04297,0.00391,0.00391,63.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,4220832.576741619,1704943.896792306,POINT (8.860674999999999 38.42081899238677)
542,543,2020.08.24 10:00:00,2020.08.24 08:00:00,7200.0,0 days 02:00:00,0.97266,77.0,105.0,15.0,0.89453,0.00391,0.01953,0.00391,0.00391,0.00391,0.00391,0.00391,0.00391,0.00391,76.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4217514.785513094,1700596.7721517049,POINT (8.823628924336363 38.38093957406417)
543,544,2020.08.24 12:00:00,2020.08.24 10:00:00,7200.0,0 days 02:00:00,0.96484,71.0,89.0,23.0,0.72266,0.01172,0.17578,0.00391,0.00391,0.00391,0.00391,0.00391,0.00391,0.00391,70.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4214196.994284569,1696249.6475111037,POINT (8.786626129219455 38.34104408525572)
544,545,2020.08.24 14:00:00,2020.08.24 12:00:00,7200.0,0 days 02:00:00,0.96484,69.0,108.0,61.0,0.64453,0.03516,0.16797,0.02734,0.01172,0.01953,0.01172,0.00391,0.00391,0.00391,67.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4210879.203056044,1691902.5228705022,POINT (8.749666519447302 38.30113255001626)
545,546,2020.08.24 16:00:00,2020.08.24 14:00:00,7200.0,0 days 02:00:00,0.96484,59.0,118.0,47.0,0.70703,0.01172,0.15234,0.03516,0.01172,0.01172,0.00391,0.00391,0.00391,0.00391,57.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4207561.411827519,1687555.398229901,POINT (8.712750000000002 38.26120499230674)
546,547,2020.08.24 18:00:00,2020.08.24 16:00:00,7200.0,0 days 02:00:00,0.93359,31.0,203.0,89.0,0.37109,0.02734,0.16797,0.05859,0.12109,0.08984,0.06641,0.02734,0.00391,0.00391,28.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,4201522.195533657,1685605.8367751776,POINT (8.644584 38.24257599229739)
547,548,2020.08.24 20:00:00,2020.08.24 18:00:00,7200.0,0 days 02:00:00,0.97266,26.0,274.0,41.0,0.66016,0.00391,0.12891,0.07422,0.08984,0.00391,0.00391,0.00391,0.00391,0.00391,25.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4196265.068756616,1685084.7345727696,POINT (8.585053566633302 38.23698617167245)
548,549,2020.08.24 22:00:00,2020.08.24 20:00:00,7200.0,0 days 02:00:00,0.94922,38.0,185.0,19.0,0.66797,0.01953,0.23828,0.00391,0.00391,0.00391,0.00391,0.00391,0.00391,0.00391,37.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4191007.9419795745,1684563.6323703616,POINT (8.525532768859609 38.23135931015089)
549,550,2020.08.25 00:00:00,2020.08.24 22:00:00,7200.0,0 days 02:00:00,0.95703,27.0,249.0,13.0,0.73828,0.15234,0.05078,0.00391,0.00391,0.00391,0.00391,0.00391,0.00391,0.00391,26.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4187009.6067342083,1684425.4112865054,POINT (8.480218000000002 38.22939599229075)
550,551,2020.08.25 02:00:00,2020.08.25 00:00:00,7200.0,0 days 02:00:00,0.98047,46.0,160.0,3.0,0.95703,0.00391,0.00391,0.00391,0.00391,0.00391,0.00391,0.00391,0.00391,0.00391,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4185198.2464664695,1685177.2446381438,POINT (8.459522331582747 38.23588646174584)
551,552,2020.08.25 04:00:00,2020.08.25 02:00:00,7200.0,0 days 02:00:00,0.90234,63.0,102.0,3.0,0.87109,0.00391,0.00391,0.00391,0.00391,0.00391,0.00391,0.00391,0.00391,0.00391,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4183025.7586256447,1685561.9894651095,POINT (8.43480347334744 38.23897607138304)
552,553,2020.08.25 06:00:00,2020.08.25 04:00:00,7200.0,0 days 02:00:00,0.93359,48.0,136.0,49.0,0.36328,0.01172,0.01953,0.08984,0.30859,0.11328,0.00391,0.00391,0.00391,0.00391,44.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,4180786.634982571,1685386.930916935,POINT (8.409445521742201 38.2369694848049)
553,554,2020.08.25 08:00:00,2020.08.25 06:00:00,7200.0,0 days 02:00:00,0.94141,24.0,298.0,81.0,0.30859,0.00391,0.04297,0.19141,0.12891,0.15234,0.03516,0.05859,0.00391,0.00391,21.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,4178842.0031103343,1685019.157518292,POINT (8.387470338273067 38.23326467845962)
554,555,2020.08.25 10:00:00,2020.08.25 08:00:00,7200.0,0 days 02:00:00,0.87109,70.0,90.0,59.0,0.61328,0.00391,0.03516,0.13672,0.01172,0.01172,0.01172,0.00391,0.00391,0.00391,68.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,4176897.3712380975,1684651.3841196492,POINT (8.365497520783697 38.22955481774365)
555,556,2020.08.25 12:00:00,2020.08.25 10:00:00,7200.0,0 days 02:00:00,0.95703,108.0,63.0,3.0,0.88672,0.00391,0.00391,0.00391,0.00391,0.00391,0.00391,0.00391,0.00391,0.00391,109.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4174520.111573742,1683695.0724014759,POINT (8.338752000000003 38.22041699228624)
556,557,2020.08.25 14:00:00,2020.08.25 12:00:00,7200.0,0 days 02:00:00,0.95703,75.0,93.0,85.0,0.58984,0.01172,0.11328,0.08984,0.03516,0.01953,0.04297,0.01953,0.00391,0.00391,72.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,4171306.3878319776,1682136.98990882,POINT (8.302667229545127 38.20564589528108)
557,558,2020.08.25 16:00:00,2020.08.25 14:00:00,7200.0,0 days 02:00:00,0.94922,62.0,110.0,71.0,0.59766,0.06641,0.12109,0.07422,0.02734,0.01172,0.01953,0.00391,0.00391,0.00391,60.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,4168092.664090213,1680578.907416164,POINT (8.266597999999998 38.1908609922714)
558,559,2020.08.25 18:00:00,2020.08.25 16:00:00,7200.0,0 days 02:00:00,0.94141,39.0,157.0,69.0,0.40234,0.01953,0.05859,0.34766,0.03516,0.01953,0.02734,0.00391,0.00391,0.00391,35.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,4165053.619165482,1680583.4999703816,POINT (8.232155000000002 38.19027199227111)
559,560,2020.08.25 20:00:00,2020.08.25 18:00:00,7200.0,0 days 02:00:00,0.98047,85.0,91.0,21.0,0.83203,0.00391,0.08203,0.00391,0.00391,0.00391,0.00391,0.00391,0.00391,0.00391,84.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4163820.2426636517,1680493.7187402241,POINT (8.218198472719061 38.18919822309662)
560,561,2020.08.25 22:00:00,2020.08.25 20:00:00,7200.0,0 days 02:00:00,0.94141,69.0,97.0,3.0,0.90234,0.00391,0.00391,0.00391,0.00391,0.00391,0.00391,0.00391,0.00391,0.00391,69.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4162586.8661618214,1680403.9375100664,POINT (8.20424237314039 38.18812241717036)
561,562,2020.08.26 00:00:00,2020.08.25 22:00:00,7200.0,0 days 02:00:00,0.94141,55.0,125.0,1.0,0.91016,0.00391,0.00391,0.00391,0.00391,0.00391,0.00391,0.00391,0.00391,0.00391,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4161353.4896599906,1680314.156279909,POINT (8.190286701966363 38.18704457459938)
562,563,2020.08.26 02:00:00,2020.08.26 00:00:00,7200.0,0 days 02:00:00,0.94922,87.0,78.0,19.0,0.73047,0.01172,0.13672,0.00391,0.00391,0.00391,0.00391,0.00391,0.00391,0.00391,86.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4160120.1131581604,1680224.3750497515,POINT (8.176331459899163 38.18596469549089)
563,564,2020.08.26 04:00:00,2020.08.26 02:00:00,7200.0,0 days 02:00:00,0.95703,87.0,78.0,9.0,0.80078,0.09766,0.00391,0.00391,0.00391,0.00391,0.00391,0.00391,0.00391,0.00391,86.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4158631.0777055537,1680066.1726831703,POINT (8.159496327065254 38.18420650056216)
564,565,2020.08.26 06:00:00,2020.08.26 04:00:00,7200.0,0 days 02:00:00,0.94922,70.0,99.0,91.0,0.55859,0.01953,0.22266,0.05078,0.01953,0.00391,0.01172,0.01953,0.00391,0.00391,66.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,4156850.299408479,1680130.1377215856,POINT (8.139301 38.18439599226813)
565,566,2020.08.26 08:00:00,2020.08.26 06:00:00,7200.0,0 days 02:00:00,0.93359,25.0,245.0,81.0,0.23828,0.05078,0.09766,0.24609,0.12109,0.08984,0.05078,0.02734,0.00391,0.00391,20.0,0.0,2.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,4154806.192351356,1681329.8590881592,POINT (8.115835999999998 38.19482299227337)
566,567,2020.08.26 10:00:00,2020.08.26 08:00:00,7200.0,0 days 02:00:00,0.98828,75.0,103.0,27.0,0.76172,0.00391,0.05078,0.11328,0.00391,0.00391,0.00391,0.00391,0.00391,0.00391,74.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4152896.0311274985,1681001.3111637204,POINT (8.094270804864811 38.19141424272398)
567,568,2020.08.26 12:00:00,2020.08.26 10:00:00,7200.0,0 days 02:00:00,0.97266,76.0,86.0,33.0,0.85547,0.00391,0.01953,0.03516,0.00391,0.00391,0.00391,0.00391,0.00391,0.00391,76.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4150985.8699036404,1680672.7632392817,POINT (8.072707736204038 38.18800062576702)
568,569,2020.08.26 14:00:00,2020.08.26 12:00:00,7200.0,0 days 02:00:00,0.88672,60.0,114.0,59.0,0.69922,0.01172,0.05078,0.02734,0.01172,0.02734,0.01953,0.00391,0.00391,0.00391,58.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,4148830.467163722,1679791.5888298068,POINT (8.048511688434216 38.17951358320396)
569,570,2020.08.26 16:00:00,2020.08.26 14:00:00,7200.0,0 days 02:00:00,0.94141,63.0,94.0,87.0,0.61328,0.00391,0.03516,0.15234,0.04297,0.01953,0.01953,0.01172,0.00391,0.00391,62.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4146429.8229077435,1678357.7879352958,POINT (8.021689000000002 38.16595099225886)
570,571,2020.08.26 18:00:00,2020.08.26 16:00:00,7200.0,0 days 02:00:00,0.94141,30.0,213.0,87.0,0.26172,0.01172,0.10547,0.16016,0.27734,0.05078,0.01953,0.03516,0.00391,0.00391,27.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,4144310.812692665,1678395.1562998623,POINT (7.997674000000002 38.16578999225878)
571,572,2020.08.26 20:00:00,2020.08.26 18:00:00,7200.0,0 days 02:00:00,0.96484,37.0,217.0,35.0,0.55859,0.00391,0.05078,0.27734,0.05078,0.00391,0.00391,0.00391,0.00391,0.00391,36.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,4142841.1720598433,1678901.7390444106,POINT (7.980889000000002 38.17003399226088)
572,573,2020.08.26 22:00:00,2020.08.26 20:00:00,7200.0,0 days 02:00:00,0.98828,72.0,100.0,1.0,0.94141,0.00391,0.00391,0.00391,0.00391,0.00391,0.00391,0.00391,0.00391,0.00391,71.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4141583.9110940523,1679143.1293326234,POINT (7.966580008045666 38.17192120541831)
573,574,2020.08.27 00:00:00,2020.08.26 22:00:00,7200.0,0 days 02:00:00,0.99609,52.0,134.0,1.0,0.95703,0.00391,0.00391,0.00391,0.00391,0.00391,0.00391,0.00391,0.00391,0.00391,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4140326.650128261,1679384.5196208365,POINT (7.952270205247493 38.17380626773615)
574,575,2020.08.27 02:00:00,2020.08.27 00:00:00,7200.0,0 days 02:00:00,0.97266,48.0,147.0,1.0,0.94922,0.00391,0.00391,0.00391,0.00391,0.00391,0.00391,0.00391,0.00391,0.00391,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4139286.494322512,1679660.142378387,POINT (7.940409965759465 38.1760526615754)
575,576,2020.08.27 04:00:00,2020.08.27 02:00:00,7200.0,0 days 02:00:00,0.98828,82.0,87.0,1.0,0.93359,0.00391,0.00391,0.00391,0.00391,0.00391,0.00391,0.00391,0.00391,0.00391,83.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4138463.4436768033,1679969.9976052756,POINT (7.930999348612326 38.17866129626384)
576,577,2020.08.27 06:00:00,2020.08.27 04:00:00,7200.0,0 days 02:00:00,0.91016,48.0,119.0,51.0,0.39453,0.01172,0.15234,0.26172,0.03516,0.01953,0.00391,0.00391,0.00391,0.00391,45.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,4137640.393031095,1680279.8528321641,POINT (7.921587999999999 38.18126899226654)
577,578,2020.08.27 08:00:00,2020.08.27 06:00:00,7200.0,0 days 02:00:00,0.94922,52.0,150.0,89.0,0.40234,0.01953,0.17578,0.12891,0.03516,0.04297,0.06641,0.05078,0.00391,0.00391,48.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,4135138.546724109,1679772.9616749343,POINT (7.893382834164187 38.17605160191604)
578,579,2020.08.27 10:00:00,2020.08.27 08:00:00,7200.0,0 days 02:00:00,0.97266,93.0,75.0,37.0,0.77734,0.01172,0.05078,0.04297,0.03516,0.00391,0.00391,0.00391,0.00391,0.00391,92.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4132407.7960866853,1679345.6932689648,POINT (7.862565999999999 38.17148999226163)
579,580,2020.08.27 12:00:00,2020.08.27 10:00:00,7200.0,0 days 02:00:00,0.98047,85.0,82.0,91.0,0.75391,0.01172,0.07422,0.01172,0.00391,0.01172,0.03516,0.01953,0.00391,0.00391,84.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4129982.1925809328,1678082.5304250128,POINT (7.835451246482331 38.15941639911067)
580,581,2020.08.27 14:00:00,2020.08.27 12:00:00,7200.0,0 days 02:00:00,0.97266,93.0,76.0,31.0,0.73047,0.00391,0.15234,0.01953,0.00391,0.00391,0.00391,0.00391,0.00391,0.00391,92.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4127556.5890751807,1676819.3675810609,POINT (7.808345999999997 38.14733499224948)
581,582,2020.08.27 16:00:00,2020.08.27 14:00:00,7200.0,0 days 02:00:00,0.94141,42.0,132.0,81.0,0.48047,0.01172,0.01953,0.06641,0.14453,0.01953,0.11328,0.05078,0.00391,0.00391,40.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,4126278.9786389563,1675809.172018283,POINT (7.794174358328746 38.13784087271932)
582,583,2020.08.27 18:00:00,2020.08.27 16:00:00,7200.0,0 days 02:00:00,0.94141,23.0,303.0,73.0,0.19141,0.01172,0.03516,0.27734,0.26172,0.04297,0.10547,0.01172,0.00391,0.00391,20.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,4125272.476997262,1675151.079443656,POINT (7.782972 38.13160899224153)
583,584,2020.08.27 20:00:00,2020.08.27 18:00:00,7200.0,0 days 02:00:00,0.94141,9.0,874.0,59.0,0.07422,0.01172,0.41797,0.21484,0.08203,0.12891,0.00391,0.00391,0.00391,0.00391,5.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,4125420.602879446,1674558.1798483704,POINT (7.784824075518983 38.12627101028045)
584,585,2020.08.27 22:00:00,2020.08.27 20:00:00,7200.0,0 days 02:00:00,0.92578,11.0,600.0,31.0,0.10547,0.01172,0.05078,0.74609,0.00391,0.00391,0.00391,0.00391,0.00391,0.00391,8.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,4125136.7436952023,1674297.357526816,POINT (7.781687514369139 38.12383107874126)
585,586,2020.08.28 00:00:00,2020.08.27 22:00:00,7200.0,0 days 02:00:00,0.94922,21.0,331.0,31.0,0.50391,0.01172,0.16016,0.26172,0.00391,0.00391,0.00391,0.00391,0.00391,0.00391,19.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,4124643.167205568,1674542.9103606388,POINT (7.776027089291831 38.1259280237147)
586,587,2020.08.28 02:00:00,2020.08.28 00:00:00,7200.0,0 days 02:00:00,0.96484,54.0,127.0,1.0,0.93359,0.00391,0.00391,0.00391,0.00391,0.00391,0.00391,0.00391,0.00391,0.00391,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4124371.8584769703,1674962.7610761076,POINT (7.772830999999998 38.12966399224055)
587,588,2020.08.28 04:00:00,2020.08.28 02:00:00,7200.0,0 days 02:00:00,0.88672,87.0,74.0,1.0,0.83203,0.00391,0.00391,0.00391,0.00391,0.00391,0.00391,0.00391,0.00391,0.00391,88.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4124515.2341090497,1675992.1442168,POINT (7.774149 38.13903699224527)
588,589,2020.08.28 06:00:00,2020.08.28 04:00:00,7200.0,0 days 02:00:00,0.92578,56.0,108.0,83.0,0.44141,0.02734,0.16797,0.11328,0.05078,0.02734,0.01953,0.03516,0.00391,0.00391,51.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,4123095.1520101237,1676517.0361589012,POINT (7.757912197040297 38.14342102437126)
589,590,2020.08.28 08:00:00,2020.08.28 06:00:00,7200.0,0 days 02:00:00,0.93359,46.0,140.0,103.0,0.38672,0.01172,0.04297,0.01953,0.01953,0.01953,0.07422,0.26953,0.05859,0.00391,43.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,4122277.5350228543,1676772.060630234,POINT (7.748577000000001 38.14551599224852)
590,591,2020.08.28 10:00:00,2020.08.28 08:00:00,7200.0,0 days 02:00:00,0.70703,3.0,1532.0,79.0,0.01953,0.01172,0.47266,0.13672,0.01172,0.00391,0.02734,0.01953,0.00391,0.00391,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,4122339.2582526444,1676965.3161467707,POINT (7.749217999999999 38.14728499224942)
591,592,2020.08.28 12:00:00,2020.08.28 10:00:00,7200.0,0 days 02:00:00,0.21484,14.0,112.0,83.0,0.05078,0.00391,0.01172,0.00391,0.01172,0.00391,0.03516,0.09766,0.00391,0.00391,13.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4122431.1576901525,1676377.400468852,POINT (7.750435000000002 38.14197799224679)
592,593,2020.08.28 14:00:00,2020.08.28 12:00:00,7200.0,0 days 02:00:00,0.69922,134.0,38.0,83.0,0.50391,0.00391,0.01172,0.01172,0.01172,0.01172,0.05078,0.02734,0.00391,0.00391,132.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4121893.4668774297,1675240.5665973504,POINT (7.744688000000002 38.13152499224151)
593,594,2020.08.28 16:00:00,2020.08.28 14:00:00,7200.0,0 days 02:00:00,0.89453,131.0,49.0,85.0,0.66016,0.01172,0.01953,0.01953,0.01172,0.01953,0.03516,0.04297,0.00391,0.00391,128.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,4121275.289401208,1675711.6986251771,POINT (7.737547 38.13563199224355)
594,595,2020.08.28 18:00:00,2020.08.28 16:00:00,7200.0,0 days 02:00:00,0.89453,15.0,403.0,83.0,0.19922,0.01172,0.03516,0.04297,0.05859,0.07422,0.30859,0.14453,0.00391,0.00391,11.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,4119060.5901284046,1675517.856539011,POINT (7.712530000000002 38.13327699224241)
595,596,2020.08.28 20:00:00,2020.08.28 18:00:00,7200.0,0 days 02:00:00,0.91797,34.0,196.0,45.0,0.49609,0.00391,0.01953,0.23828,0.11328,0.01953,0.00391,0.00391,0.00391,0.00391,32.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,4117136.946445013,1677042.7265206869,POINT (7.690281000000003 38.14658099224906)
596,597,2020.08.28 22:00:00,2020.08.28 20:00:00,7200.0,0 days 02:00:00,0.86328,25.0,225.0,37.0,0.32422,0.01172,0.03516,0.27734,0.19141,0.00391,0.00391,0.00391,0.00391,0.00391,23.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,4114978.5860752016,1677760.074043567,POINT (7.665615999999998 38.15249199225204)
597,598,2020.08.29 00:00:00,2020.08.28 22:00:00,7200.0,0 days 02:00:00,0.94922,49.0,158.0,31.0,0.62891,0.01172,0.03516,0.24609,0.00391,0.00391,0.00391,0.00391,0.00391,0.00391,47.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,4114330.347935874,1679563.4178439623,POINT (7.65771143827997 38.1686649891027)
598,599,2020.08.29 02:00:00,2020.08.29 00:00:00,7200.0,0 days 02:00:00,0.98047,87.0,82.0,1.0,0.92578,0.00391,0.00391,0.00391,0.00391,0.00391,0.00391,0.00391,0.00391,0.00391,87.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4113682.109796546,1681366.7616443576,POINT (7.649803000000001 38.18483699226836)
